
0.000000e+000	8.900800e-002	1.830076e-013	9.610409e-003
0.000000e+000	1.735530e-001	6.386149e-013	1.480517e-002	
0.000000e+000	2.493960e-001	-6.750578e-014	9.747116e-003
0.000000e+000	3.127330e-001	2.330271e-013	-7.575564e-003	
0.000000e+000	3.603880e-001	-2.013073e-012	-3.268811e-002	
0.000000e+000	3.899710e-001	3.413363e-013	-5.469902e-002	
0.000000e+000	4.000000e-001	-5.934426e-007	-6.190319e-002

8.900800e-002	0.000000e+000	9.610409e-003	1.830076e-013	
8.900800e-002	8.900800e-002	8.780794e-003	8.790324e-003
8.900800e-002	8.900800e-002	8.790324e-003	8.780794e-003	
8.900800e-002	1.735530e-001	6.151148e-003	1.329858e-002
8.900800e-002	2.493960e-001	2.185433e-003	8.812578e-003	
8.900800e-002	3.127330e-001	-1.014801e-003	-6.714907e-003	
8.900800e-002	3.603880e-001	-2.566823e-003	-3.029829e-002
8.900800e-002	3.899710e-001	-4.041745e-003	-5.163306e-002	
8.900800e-002	4.000000e-001	-5.020664e-003	-5.860827e-002		

1.735530e-001	0.000000e+000	1.480517e-002	6.386149e-013	
1.735530e-001	8.900800e-002	1.329858e-002	6.151148e-003	
1.735530e-001	1.735530e-001	9.009768e-003	9.043407e-003
1.735530e-001	1.735530e-001	9.043407e-003	9.009768e-003
1.735530e-001	2.493960e-001	3.554872e-003	6.157277e-003
1.735530e-001	3.127330e-001	-1.043564e-003	-5.105711e-003	
1.735530e-001	3.603880e-001	-4.005416e-003	-2.477080e-002	
1.735530e-001	3.899710e-001	-7.142089e-003	-4.370277e-002	
1.735530e-001	4.000000e-001	-9.048424e-003	-4.995119e-002	
	
2.493960e-001	0.000000e+000	9.747116e-003	-6.750578e-014	
2.493960e-001	8.900800e-002	8.812578e-003	2.185433e-003	
2.493960e-001	1.735530e-001	6.157277e-003	3.554872e-003	
2.493960e-001	2.493960e-001	2.119266e-003	2.161425e-003
2.493960e-001	2.493960e-001	2.161425e-003	2.119266e-003	
2.493960e-001	3.127330e-001	-1.700366e-003	-4.876280e-003	
2.493960e-001	3.603880e-001	-5.358646e-003	-1.952393e-002
2.493960e-001	3.899710e-001	-9.124302e-003	-3.439708e-002	
2.493960e-001	4.000000e-001	-1.137077e-002	-3.934990e-002		

3.127330e-001	0.000000e+000	-7.575564e-003	2.330271e-013	
3.127330e-001	8.900800e-002	-6.714907e-003	-1.014801e-003	
3.127330e-001	1.735530e-001	-5.105711e-003	-1.043564e-003	
3.127330e-001	2.493960e-001	-4.876280e-003	-1.700366e-003	
3.127330e-001	3.127330e-001	-6.790120e-003	-6.712569e-003
3.127330e-001	3.603880e-001	-9.378956e-003	-1.705074e-002	
3.127330e-001	3.127330e-001	-6.712569e-003	-6.790120e-003	
3.127330e-001	3.899710e-001	-1.193447e-002	-2.752010e-002
3.127330e-001	4.000000e-001	-1.352759e-002	-3.098994e-002	

3.603880e-001	0.000000e+000	-3.268811e-002	-2.013073e-012	
3.603880e-001	8.900800e-002	-3.029829e-002	-2.566823e-003	
3.603880e-001	1.735530e-001	-2.477080e-002	-4.005416e-003	
3.603880e-001	2.493960e-001	-1.952393e-002	-5.358646e-003	
3.603880e-001	3.127330e-001	-1.705074e-002	-9.378956e-003	
3.603880e-001	3.603880e-001	-1.701168e-002	-1.682526e-002	
3.603880e-001	3.899710e-001	-1.747895e-002	-2.439341e-002	
3.603880e-001	3.603880e-001	-1.682526e-002	-1.701168e-002	
3.603880e-001	4.000000e-001	-1.802071e-002	-2.673369e-002

3.899710e-001	0.000000e+000	-5.469902e-002	3.413363e-013	
3.899710e-001	8.900800e-002	-5.163306e-002	-4.041745e-003	
3.899710e-001	1.735530e-001	-4.370277e-002	-7.142089e-003	
3.899710e-001	2.493960e-001	-3.439708e-002	-9.124302e-003	
3.899710e-001	3.127330e-001	-2.752010e-002	-1.193447e-002	
3.899710e-001	3.603880e-001	-2.439341e-002	-1.747895e-002	
3.899710e-001	3.899710e-001	-2.359863e-002	-2.324152e-002	
3.899710e-001	3.899710e-001	-2.324152e-002	-2.359863e-002	
3.899710e-001	4.000000e-001	-2.328433e-002	-2.553562e-002

4.000000e-001	0.000000e+000	-6.190319e-002	-5.934426e-007	
4.000000e-001	8.900800e-002	-5.860827e-002	-5.020664e-003	
4.000000e-001	1.735530e-001	-4.995119e-002	-9.048424e-003	
4.000000e-001	2.493960e-001	-3.934990e-002	-1.137077e-002	
4.000000e-001	3.127330e-001	-3.098994e-002	-1.352759e-002	
4.000000e-001	3.603880e-001	-2.673369e-002	-1.802071e-002	
4.000000e-001	3.899710e-001	-2.553562e-002	-2.328433e-002	
4.000000e-001	4.000000e-001	-2.541208e-002	-2.493450e-002	


	




	



	



