#y z r Fr
-1.850000e-01 0.000000e+00 1.8500000000000003e-01 2.9684823302940767e-04
-1.800000e-01 0.000000e+00 1.7999999999999999e-01 2.9660772172409547e-04
-1.750000e-01 0.000000e+00 1.7500000000000002e-01 2.9569384904443678e-04
-1.700000e-01 0.000000e+00 1.6999999999999998e-01 2.9413819140183589e-04
-1.650000e-01 0.000000e+00 1.6500000000000001e-01 2.9197136422196284e-04
-1.600000e-01 0.000000e+00 1.5999999999999998e-01 2.8922274483423471e-04
-1.550000e-01 0.000000e+00 1.5500000000000000e-01 2.8592023328564644e-04
-1.500000e-01 0.000000e+00 1.5000000000000002e-01 2.8209005880961400e-04
-1.450000e-01 0.000000e+00 1.4499999999999999e-01 2.7775663728865478e-04
-1.400000e-01 0.000000e+00 1.3999999999999999e-01 2.7294248280904104e-04
-1.350000e-01 0.000000e+00 1.3499999999999998e-01 2.6766817434396525e-04
-1.300000e-01 0.000000e+00 1.2999999999999998e-01 2.6195237674093644e-04
-1.250000e-01 0.000000e+00 1.2500000000000000e-01 2.5581191354479298e-04
-1.200000e-01 0.000000e+00 1.1999999999999998e-01 2.4926188777030109e-04
-1.150000e-01 0.000000e+00 1.1499999999999999e-01 2.4231584555335840e-04
-1.100000e-01 0.000000e+00 1.0999999999999997e-01 2.3498597665847398e-04
-1.050000e-01 0.000000e+00 1.0499999999999998e-01 2.2728334509970546e-04
-1.000000e-01 0.000000e+00 1.0000000000000001e-01 2.1921814263630733e-04
-9.500000e-02 0.000000e+00 9.4999999999999973e-02 2.1079995762368286e-04
-9.000000e-02 0.000000e+00 8.9999999999999997e-02 2.0203805162280865e-04
-8.500000e-02 0.000000e+00 8.4999999999999964e-02 1.9294163628288298e-04
-8.000000e-02 0.000000e+00 7.9999999999999988e-02 1.8352014329635227e-04
-7.500000e-02 0.000000e+00 7.5000000000000011e-02 1.7378348066499958e-04
-7.000000e-02 0.000000e+00 6.9999999999999979e-02 1.6374226909151153e-04
-6.500000e-02 0.000000e+00 6.4999999999999988e-02 1.5340805300309489e-04
-6.000000e-02 0.000000e+00 5.9999999999999970e-02 1.4279348150190058e-04
-5.500000e-02 0.000000e+00 5.4999999999999986e-02 1.3191245540056926e-04
-5.000000e-02 0.000000e+00 5.0000000000000003e-02 1.2078023741946999e-04
-4.500000e-02 0.000000e+00 4.4999999999999978e-02 1.0941352357467124e-04
-4.000000e-02 0.000000e+00 3.9999999999999994e-02 9.7830474752427885e-05
-3.500000e-02 0.000000e+00 3.4999999999999969e-02 8.6050708427645340e-05
-3.000000e-02 0.000000e+00 2.9999999999999985e-02 7.4095251422051528e-05
-2.500000e-02 0.000000e+00 2.5000000000000001e-02 6.1986455495290316e-05
-2.000000e-02 0.000000e+00 1.9999999999999976e-02 4.9747878402835770e-05
-1.500000e-02 0.000000e+00 1.4999999999999993e-02 3.7404133823805935e-05
-1.000000e-02 0.000000e+00 9.9999999999999655e-03 2.4980714246320093e-05
-5.000000e-03 0.000000e+00 4.9999999999999828e-03 1.2503791486516003e-05
0.000000e+00 0.000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
5.000000e-03 0.000000e+00 4.9999999999999828e-03 1.2503791486515998e-05
1.000000e-02 0.000000e+00 1.0000000000000054e-02 2.4980714246320357e-05
1.500000e-02 0.000000e+00 1.5000000000000036e-02 3.7404133823806084e-05
2.000000e-02 0.000000e+00 2.0000000000000018e-02 4.9747878402835939e-05
2.500000e-02 0.000000e+00 2.5000000000000001e-02 6.1986455495290411e-05
3.000000e-02 0.000000e+00 2.9999999999999985e-02 7.4095251422051596e-05
3.500000e-02 0.000000e+00 3.5000000000000052e-02 8.6050708427645544e-05
4.000000e-02 0.000000e+00 4.0000000000000036e-02 9.7830474752428020e-05
4.500000e-02 0.000000e+00 4.5000000000000019e-02 1.0941352357467151e-04
