# ye ze
0.027539412	0.588440901
-0.583964263	0.008148963
0.61565923	0.009380378
-0.584699976	-0.099246692
0.61565923	0.009380378
0.011989671	-0.604844846
0.61565923	0.009380378
0.006022899	-0.601116393
0.003672325	0.603354712
0.001063032	0.592540328
0.001063032	0.592540328
0.608202325	-0.002553166
0.015605869	0.595897807
-0.588811875	0.007029804
0.010758257	0.594778647
0.010758257	0.594778647
0.61677839	0.004532765
0.010758257	0.594778647
0.022804055	-0.607454139
0.009380378	-0.61565923
0.011877416	0.589931035
0.619016709	-0.005162459
-0.00490374	0.596268781
0.003672325	0.603354712
0.008261218	-0.610811618
0.626473614	0.006771084
0.027651667	-0.60633498
-0.590308246	0.057744245
0.610811618	0.008261218
0.03026096	-0.595520596
5.61E-05	-0.597387941
0.072287082	0.593665724
0.61677839	0.004532765
0.005910644	0.593659488
0.603354712	-0.003672325
0.002294446	-0.607083165
0.620135868	-0.010010071
-0.596268781	-0.00490374
-0.595149622	-0.009751352
-0.58918285	-0.013479805
0.622745161	0.000804313
0.610811618	0.008261218
-0.003672325	-0.603354712
-0.594030462	-0.014598964
0.610811618	0.008261218
-0.593659488	0.005910644
-0.581725944	-0.001546261
0.005910644	0.593659488
-0.593659488	0.005910644
0.008261218	-0.610811618
0.020565736	-0.597758915
0.613049937	-0.001434006
0.620506842	0.010499537
-0.006281619	-0.614169096
0.00442051	0.577997491
0.012996576	0.585083423
0.605964006	0.007142059
-0.593288513	0.026420253
-0.610069669	0.032757999
0.015718124	-0.598878074
0.01310883	-0.609692458
0.015605869	0.595897807
0.021572641	0.592169354
0.610811618	0.008261218
-0.596268781	-0.00490374
0.620506842	0.010499537
-0.589931035	0.011877416
0.011618697	-0.625354455
0.038466051	-0.608944273
0.009639097	0.599626259
-0.591421169	-0.00378458
-0.015718124	0.598878074
0.006022899	-0.601116393
0.610811618	0.008261218
-0.596268781	-0.00490374
0.016725028	0.591050194
-0.599997234	-0.010870511
5.61E-05	-0.597387941
0.615288256	-0.011129231
-0.592540328	0.001063032
0.003413606	-0.611930777
-0.605964006	-0.007142059
0.61565923	0.009380378
-0.593659488	0.005910644
0.004791485	0.5985071
-0.006022899	0.601116393
0.001434006	0.613049937
0.008261218	-0.610811618
0.014486709	0.600745419
-0.603354712	0.003672325
0.613049937	-0.001434006
0.021572641	0.592169354
0.00490374	-0.596268781
0.613049937	-0.001434006
-0.587692716	0.002182192
0.605593031	-0.01336755
0.007400778	0.609321484
-0.5985071	0.004791485
0.597387941	5.61E-05
0.610811618	0.008261218
-0.591421169	-0.00378458
0.007142059	-0.605964006
-0.001063032	-0.592540328
0.603354712	-0.003672325
0.002294446	-0.607083165
0.012737856	-0.630202067
-0.583964263	0.008148963
-0.01336755	-0.605593031
0.597387941	5.61E-05
0.016725028	0.591050194
0.620506842	0.010499537
0.007029804	0.588811875
-0.591421169	-0.00378458
-0.596268781	-0.00490374
0.015718124	-0.598878074
0.626473614	0.006771084
0.001063032	0.592540328
0.006022899	-0.601116393
0.01336755	0.605593031
-0.583964263	0.008148963
0.004791485	0.5985071
-0.583964263	0.008148963
0.009639097	0.599626259
0.143511132	0.59479112
-0.597387941	-5.61E-05
0.007142059	-0.605964006
0.611559803	-0.017096003
0.009639097	0.599626259
0.016725028	0.591050194
-0.593659488	0.005910644
0.614540071	0.01422799
0.138775775	-0.601103921
-0.61827476	0.046181676
0.016837283	-0.603725687
5.61E-05	-0.597387941
0.037346892	-0.604096661
0.016725028	0.591050194
0.00378458	-0.591421169
-0.594778647	0.010758257
-0.006022899	0.601116393
0.607083165	0.002294446
0.003672325	0.603354712
0.007142059	-0.605964006
-0.001175287	0.602235553
0.002553166	0.608202325
0.003672325	0.603354712
0.009639097	0.599626259
-0.594030462	-0.014598964
-0.020824455	-0.617526575
0.603354712	-0.003672325
-0.010758257	-0.594778647
0.606712191	-0.018215162
-0.588811875	0.007029804
0.601116393	0.006022899
0.603354712	-0.003672325
0.604473872	-0.008519938
0.620506842	0.010499537
0.605964006	0.007142059
0.595149622	0.009751352
0.009639097	0.599626259
0.011877416	0.589931035
-0.613049937	0.001434006
0.5985071	-0.004791485
-0.00378458	0.591421169
-0.013479805	0.58918285
-0.009751352	0.595149622
0.014598964	-0.594030462
0.605964006	0.007142059
0.614540071	0.01422799
0.002665421	-0.586573557
0.619016709	-0.005162459
-0.006022899	0.601116393
0.613049937	-0.001434006
0.607083165	0.002294446
0.016725028	0.591050194
-0.591050194	0.016725028
-0.595149622	-0.009751352
-0.599997234	-0.010870511
0.015718124	-0.598878074
0.004791485	0.5985071
0.604844846	0.011989671
0.015718124	-0.598878074
-0.592169354	0.021572641
-0.599249049	-0.036227732
0.022804055	-0.607454139
-0.589931035	0.011877416
0.042082249	0.59179838
-0.587321742	0.0226918
-0.589931035	0.011877416
0.608202325	-0.002553166
0.046929861	0.592917539
0.001175287	-0.602235553
0.614917281	-0.031638839
0.004791485	0.5985071
0.010758257	0.594778647
-0.588811875	0.007029804
0.02381096	0.582474129
-0.007142059	0.605964006
-0.003413606	0.611930777
-0.577997491	0.00442051
0.037346892	-0.604096661
0.002182192	0.587692716
0.007400778	0.609321484
0.010758257	0.594778647
-0.001063032	-0.592540328
-0.601116393	-0.006022899
0.026420253	0.593288513
-0.600745419	0.014486709
0.061472698	0.596275017
0.603354712	-0.003672325
-0.598878074	-0.015718124
-0.017096003	-0.611559803
0.60783135	-0.023062774
0.016725028	0.591050194
0.620135868	-0.010010071
0.006022899	-0.601116393
0.610440643	-0.01224839
-0.24617143	0.601839633
-0.601864578	0.019334322
-0.596268781	-0.00490374
0.623864321	-0.0040433
0.617149364	0.025042374
-0.007400778	-0.609321484
0.604473872	-0.008519938
-0.592540328	0.001063032
0.602235553	0.001175287
0.611930777	0.003413606
-0.00490374	0.596268781
0.611930777	0.003413606
-0.593288513	0.026420253
-0.00553967	-0.573149879
0.002665421	-0.586573557
-0.591050194	0.016725028
0.609321484	-0.007400778
0.00378458	-0.591421169
0.010758257	0.594778647
-0.592923775	0.113306299
0.605593031	-0.01336755
-0.009639097	-0.599626259
0.607083165	0.002294446
0.015605869	0.595897807
0.613049937	-0.001434006
-0.007142059	0.605964006
0.007029804	0.588811875
-0.601116393	-0.006022899
0.015605869	0.595897807
0.002294446	-0.607083165
0.016725028	0.591050194
0.011877416	0.589931035
-0.01224839	-0.610440643
-0.588811875	0.007029804
-0.592540328	0.001063032
0.00490374	-0.596268781
0.002294446	-0.607083165
-0.566063948	-0.003036395
-0.586573557	-0.002665421
-0.58285134	0.069677789
0.610440643	-0.01224839
0.009268123	0.579116651
0.016837283	-0.603725687
0.002665421	-0.586573557
0.014486709	0.600745419
0.003672325	0.603354712
