-4.000000e-01	-4.000000e-01	7.025302e-04	-1.680727e-03	
-3.899710e-01	-4.000000e-01	1.894590e-03	2.463819e-03	
-3.603880e-01	-4.000000e-01	5.565164e-03	1.038993e-02	
-3.127330e-01	-4.000000e-01	6.178471e-03	2.629068e-02	
-2.493960e-01	-4.000000e-01	6.752747e-03	4.715991e-02	
-1.735530e-01	-4.000000e-01	7.697658e-03	6.684142e-02	
-8.900800e-02	-4.000000e-01	4.953328e-03	8.217771e-02	
0.000000e+00	-4.000000e-01	4.324389e-06	8.852227e-02	
8.900800e-02	-4.000000e-01	-4.953328e-03	8.217771e-02	
1.735530e-01	-4.000000e-01	-7.697658e-03	6.684142e-02	
2.493960e-01	-4.000000e-01	-6.752747e-03	4.715991e-02	
3.127330e-01	-4.000000e-01	-6.178471e-03	2.629068e-02	
3.603880e-01	-4.000000e-01	-5.565164e-03	1.038993e-02	
3.899710e-01	-4.000000e-01	-1.894590e-03	2.463819e-03	
4.000000e-01	-4.000000e-01	-7.025302e-04	-1.680727e-03	

-4.000000e-01	-3.899710e-01	2.463819e-03	1.894590e-03	
-3.899710e-01	-3.899710e-01	3.843344e-03	1.873527e-03	
-3.603880e-01	-3.899710e-01	6.049359e-03	1.051781e-02	
-3.127330e-01	-3.899710e-01	6.537566e-03	2.340778e-02	
-2.493960e-01	-3.899710e-01	6.822690e-03	4.141397e-02	
-1.735530e-01	-3.899710e-01	6.978445e-03	6.081668e-02	
-8.900800e-02	-3.899710e-01	4.480682e-03	7.582354e-02	
0.000000e+00	-3.899710e-01	7.708629e-06	8.071473e-02	
8.900800e-02	-3.899710e-01	-4.480682e-03	7.582354e-02	
1.735530e-01	-3.899710e-01	-6.978445e-03	6.081668e-02	
2.493960e-01	-3.899710e-01	-6.822690e-03	4.141397e-02	
3.127330e-01	-3.899710e-01	-6.537566e-03	2.340778e-02	
3.603880e-01	-3.899710e-01	-6.049359e-03	1.051781e-02	
3.899710e-01	-3.899710e-01	-3.843344e-03	1.873527e-03	
4.000000e-01	-3.899710e-01	-2.463819e-03	1.894590e-03	

-4.000000e-01	-3.603880e-01	1.038993e-02	5.565164e-03	
-3.899710e-01	-3.603880e-01	1.051781e-02	6.049359e-03	
-3.603880e-01	-3.603880e-01	9.333396e-03	8.164762e-03	
-3.127330e-01	-3.603880e-01	6.912900e-03	1.657396e-02	
-2.493960e-01	-3.603880e-01	5.765192e-03	2.805062e-02	
-1.735530e-01	-3.603880e-01	5.124977e-03	4.116551e-02	
-8.900800e-02	-3.603880e-01	3.468908e-03	5.192622e-02	
